Wall time,Step,Value
1421902500.482181,870,228935.4375
1421902544.178386,871,239086.140625
1421902587.8163571,872,212502.671875
1421902631.630031,873,223365.3125
1421902675.3162491,874,218832.1875
1421902718.939467,875,214033.0625
1421902763.026293,876,231534.90625
1421902806.6812758,877,208838.828125
1421902850.597908,878,222862.625
1421902894.611019,879,212225.296875
1421902938.5676422,880,208027.953125
1421902982.503733,881,218087.75
1421903026.355371,882,209353.640625
1421903070.077028,883,214553.484375
1421903113.92891,884,219214.9375
1421903157.757729,885,224136.015625
1421903201.5717409,886,231890.5625
1421903245.344089,887,261763.34375
1421903289.325293,888,309336.90625
1421903333.077277,889,349375.9375
1421903377.106508,890,468976.53125
1421903421.0890481,891,414921.28125
1421903465.040138,892,480211.09375
1421903509.245857,893,418224.59375
1421903553.380901,894,565367.0
1421903597.269387,895,493974.65625
1421903641.340159,896,278002.46875
1421903685.263243,897,305718.09375
1421903729.234834,898,349863.75
1421903772.961849,899,279829.5
1421903816.794417,900,272488.125
1421903861.320642,901,294240.90625
1421903905.580936,902,275271.875
1421903950.054661,903,233852.65625
1421903994.534244,904,273390.71875
1421904038.59636,905,250698.03125
1421904082.785147,906,233857.71875
1421904127.060549,907,242394.515625
1421904171.2067578,908,242710.984375
1421904215.674196,909,225494.953125
1421904259.288747,910,250753.25
1421904302.787932,911,240494.34375
1421904346.599079,912,291170.90625
1421904390.1151931,913,308675.1875
1421904433.988161,914,455103.21875
1421904477.342147,915,421825.8125
1421904521.0091588,916,455808.96875
1421904564.916799,917,245339.625
1421904608.253349,918,247200.515625
1421904652.1399329,919,349002.03125
1421904695.7705731,920,247617.6875
1421904739.6445088,921,239211.515625
1421904783.223928,922,287507.78125
1421904826.767725,923,236387.890625
1421904870.483618,924,230429.90625
1421904914.3108711,925,260761.96875
1421904957.5907981,926,224607.078125
1421905001.38066,927,227974.859375
1421905044.845223,928,242551.546875
1421905088.35696,929,217859.96875
1421905132.124047,930,227156.0
1421905175.5769348,931,225186.734375
1421905219.3672168,932,222370.234375
1421905262.947026,933,213466.9375
1421905306.6110148,934,220844.65625
1421905350.362467,935,220879.84375
1421905394.476668,936,209794.90625
1421905438.4098408,937,216554.5625
1421905482.1751099,938,220342.203125
1421905526.033451,939,206423.46875
1421905569.8643022,940,228960.109375
1421905613.5875719,941,216653.640625
1421905657.111424,942,241181.453125
1421905700.857727,943,244239.53125
1421905744.550915,944,293377.625
1421905788.184418,945,277580.375
1421905833.295224,946,325822.625
1421905877.044087,947,247368.015625
1421905920.677719,948,223300.90625
1421905964.411099,949,219523.46875
1421906008.3237948,950,233099.640625
1421906051.990859,951,259837.984375
1421906095.64525,952,213699.703125
1421906139.286253,953,212999.1875
1421906182.8645709,954,231848.109375
1421906226.6067,955,229316.140625
1421906270.5515652,956,227769.375
1421906314.28947,957,227150.59375
1421906357.826816,958,227675.15625
1421906401.9814131,959,261752.109375
1421906445.775439,960,233495.609375
1421906489.346962,961,226337.15625
1421906533.163315,962,243786.90625
1421906576.9222898,963,220692.359375
1421906620.4414349,964,234624.96875
1421906664.006655,965,214229.40625
1421906708.0773,966,227785.578125
1421906751.877428,967,226873.4375
1421906795.914967,968,218492.765625
1421906839.7464042,969,207027.671875
1421906883.3579788,970,206447.859375
1421906927.456099,971,219617.296875
1421906971.2240582,972,213384.359375
1421907015.198148,973,207662.234375
1421907058.8207748,974,204447.265625
1421907102.389628,975,209593.84375
1421907146.104792,976,209732.078125
1421907189.5262442,977,208623.0625
1421907233.275276,978,202392.328125
1421907277.2424262,979,206650.0625
1421907321.014892,980,208066.609375
1421907364.777641,981,208987.453125
1421907408.597904,982,209154.40625
1421907452.143683,983,223309.921875
1421907495.859466,984,236624.59375
1421907539.898703,985,332677.1875
1421907583.8302588,986,420273.625
1421907627.460296,987,722903.375
1421907671.290398,988,582927.5625
1421907714.831765,989,450376.09375
1421907758.39688,990,262311.28125
1421907802.217247,991,496200.4375
1421907846.02069,992,636107.75
1421907889.627545,993,537894.5
1421907933.288905,994,615878.125
1421907977.121681,995,951122.6875
1421908020.7417212,996,435710.4375
1421908064.83065,997,613716.9375
1421908108.990818,998,696378.5
1421908152.7926872,999,372230.53125
