Wall time,Step,Value
1421877007.594753,288,139688.1875
1421877051.635722,289,139338.546875
1421877095.6210701,290,139244.6875
1421877139.627615,291,139490.65625
1421877183.905691,292,139178.46875
1421877227.962396,293,139085.828125
1421877271.557322,294,139234.0625
1421877315.643286,295,138764.03125
1421877359.554176,296,138821.578125
1421877403.345363,297,138681.125
1421877447.638339,298,138321.5
1421877491.8366091,299,138311.234375
1421877535.807124,300,138067.5625
1421877580.053353,301,137781.984375
1421877623.851573,302,137744.578125
1421877667.812927,303,137482.59375
1421877711.7848918,304,137248.625
1421877756.0204859,305,137206.609375
1421877800.078826,306,136887.59375
1421877843.972363,307,136835.546875
1421877887.974881,308,136567.671875
1421877931.88332,309,136601.75
1421877975.864164,310,136097.015625
1421878019.828116,311,136698.78125
1421878063.565749,312,135518.703125
1421878107.4997718,313,137176.015625
1421878151.3024828,314,136102.8125
1421878195.148938,315,137295.21875
1421878239.0250711,316,137979.8125
1421878282.802776,317,137161.765625
1421878326.6509619,318,137930.203125
1421878370.4861948,319,138571.6875
1421878414.484799,320,138189.25
1421878458.4303539,321,138331.8125
1421878502.1848068,322,138595.78125
1421878546.046628,323,137881.53125
1421878589.9159071,324,138128.265625
1421878633.559542,325,138018.15625
1421878677.21154,326,137477.65625
1421878721.084474,327,137230.8125
1421878764.684646,328,137453.375
1421878808.5626812,329,136688.59375
1421878852.450837,330,136734.859375
1421878896.509516,331,136454.5
1421878940.473162,332,136160.21875
1421878984.3050501,333,135708.078125
1421879028.046494,334,135969.65625
1421879071.885692,335,135575.578125
1421879115.6094432,336,135496.171875
1421879159.615027,337,135316.046875
1421879203.333832,338,134970.234375
1421879247.4168441,339,135108.125
1421879291.563303,340,134864.40625
1421879335.4379048,341,134805.71875
1421879379.331189,342,134421.875
1421879423.086206,343,134628.21875
1421879466.799911,344,134216.484375
1421879510.629987,345,134358.46875
1421879554.604529,346,134020.0625
1421879598.574023,347,134032.140625
1421879642.609789,348,133837.375
1421879686.3503292,349,133685.5
1421879730.404005,350,133684.796875
1421879774.2230499,351,133358.328125
1421879818.3158772,352,133363.140625
1421879862.311841,353,133074.96875
1421879906.017837,354,133152.84375
1421879949.982456,355,132670.90625
1421879993.8857112,356,132975.484375
1421880037.486688,357,132417.828125
1421880081.366718,358,132690.40625
1421880125.387938,359,132268.53125
1421880169.163021,360,132413.921875
1421880213.134646,361,132282.71875
1421880257.0734131,362,132017.46875
1421880301.025457,363,132306.671875
1421880345.1705012,364,131626.8125
1421880389.256365,365,132155.1875
1421880433.4424021,366,131561.40625
1421880477.311351,367,131751.140625
1421880520.935767,368,131662.0
1421880564.7138329,369,131314.9375
1421880608.6762938,370,131526.421875
1421880652.424864,371,131091.109375
1421880696.130968,372,131203.8125
1421880740.057467,373,131106.140625
1421880783.7425652,374,130672.0703125
1421880827.4539142,375,131083.78125
1421880870.994955,376,130475.515625
1421880914.856073,377,130761.0703125
1421880958.4324,378,130549.265625
1421881002.162784,379,130309.2890625
1421881045.8679411,380,130594.8125
1421881089.3337789,381,130026.6328125
1421881133.047841,382,130468.96875
1421881176.4927459,383,130121.0234375
1421881220.113395,384,130034.421875
1421881263.9738948,385,130236.1328125
1421881307.942971,386,129765.4453125
1421881351.675539,387,130003.21875
1421881395.5538251,388,129811.9609375
1421881439.3473501,389,129608.71875
1421881483.257046,390,129688.046875
1421881526.981656,391,129483.0546875
1421881570.570658,392,129330.5546875
1421881614.4046028,393,129448.8046875
1421881658.288636,394,129004.7578125
1421881701.918814,395,129332.3359375
1421881746.16699,396,128759.671875
1421881789.808023,397,129314.5390625
1421881833.7812438,398,128573.6328125
1421881877.8661299,399,129406.2734375
1421881921.677778,400,128720.15625
1421881966.176648,401,129295.796875
1421882009.8808289,402,129174.7890625
1421882053.8146508,403,129074.8046875
1421882097.508001,404,129203.1015625
1421882141.170688,405,129327.1484375
1421882185.1635551,406,129134.4375
1421882228.868758,407,129390.4296875
1421882272.8433752,408,129251.4140625
1421882316.99168,409,129091.8671875
1421882361.1152132,410,129425.9921875
1421882405.154749,411,128943.1484375
1421882448.675741,412,129772.8046875
1421882492.647895,413,128576.1484375
1421882536.3864372,414,130418.140625
1421882580.464386,415,130141.453125
1421882624.520177,416,131183.671875
1421882668.416338,417,131796.953125
1421882712.2686,418,131843.1875
1421882756.102172,419,132576.03125
1421882800.0009658,420,132755.71875
1421882844.22444,421,133587.140625
1421882888.437821,422,133134.4375
1421882932.220118,423,133190.625
1421882976.217576,424,133626.640625
1421883020.257379,425,133023.78125
1421883063.975376,426,133632.265625
1421883108.197342,427,133038.375
1421883152.064629,428,134128.78125
1421883196.078271,429,132651.8125
1421883240.17258,430,134766.421875
1421883284.1323168,431,134037.9375
1421883328.291314,432,134717.65625
1421883372.224213,433,136023.640625
1421883416.0885801,434,134938.90625
1421883459.940272,435,135814.09375
1421883503.904866,436,136465.1875
1421883547.5247612,437,135624.078125
1421883591.257781,438,136215.03125
1421883635.096632,439,136082.953125
1421883679.0660229,440,135134.328125
1421883722.9225879,441,135738.890625
1421883766.706465,442,135326.25
1421883810.62681,443,134124.71875
1421883854.631876,444,134430.765625
1421883898.348036,445,134737.15625
1421883942.171561,446,133556.03125
1421883985.870816,447,133330.0
1421884030.561795,448,133355.9375
1421884074.407091,449,132933.46875
1421884118.5488331,450,132432.5
1421884162.319071,451,132755.984375
1421884206.4701471,452,132184.421875
1421884250.172908,453,132699.859375
1421884294.221529,454,131685.46875
1421884338.02706,455,132725.734375
1421884381.710282,456,132744.6875
1421884425.636794,457,132953.484375
1421884469.9547782,458,133859.609375
1421884513.734405,459,133444.890625
1421884557.5091908,460,133735.03125
1421884601.282615,461,134154.8125
1421884645.4642692,462,133785.203125
1421884689.148195,463,134292.046875
1421884732.7435222,464,133972.09375
1421884776.5388339,465,133371.96875
1421884820.573468,466,133926.265625
1421884864.36126,467,133378.21875
1421884908.077111,468,132510.40625
1421884952.001219,469,132740.375
1421884995.686707,470,132671.3125
1421885039.582741,471,131888.359375
1421885083.466402,472,131469.65625
1421885127.446684,473,131631.28125
1421885171.27873,474,131212.109375
1421885215.232058,475,130773.921875
1421885259.1748989,476,130545.21875
1421885303.1630342,477,130457.1875
1421885347.0580611,478,130312.890625
1421885390.83837,479,129926.5390625
1421885434.5005498,480,130021.984375
1421885478.3708532,481,129609.8046875
1421885521.969248,482,129658.0078125
1421885565.7256079,483,129400.6015625
1421885609.5048609,484,129394.828125
1421885653.0454311,485,128952.609375
1421885696.9505548,486,129377.25
1421885740.864119,487,128641.3828125
1421885784.705421,488,129161.765625
1421885828.438196,489,128546.75
1421885872.167516,490,128817.5078125
1421885915.706466,491,128762.796875
1421885959.564228,492,128232.578125
1421886003.531897,493,128643.2109375
1421886047.180592,494,128195.8515625
1421886090.975889,495,128055.375
1421886134.516892,496,128108.25
1421886177.9482,497,127610.0703125
1421886221.8894331,498,127802.9765625
1421886265.5721312,499,127540.453125
1421886309.281983,500,127208.3984375
1421886353.5310988,501,127371.6796875
1421886397.35792,502,126927.6640625
1421886441.05509,503,126897.328125
1421886485.082842,504,126889.7734375
1421886529.141644,505,126492.28125
1421886573.213119,506,126529.3125
1421886616.984267,507,126352.1875
1421886660.706378,508,126222.3125
1421886704.5780191,509,126113.7109375
1421886748.307414,510,125942.3125
1421886791.9429052,511,125951.1484375
1421886835.518913,512,125769.9921875
1421886879.493193,513,125560.4765625
1421886923.3163981,514,125759.8125
1421886967.096854,515,125282.7890625
1421887010.62961,516,125644.7890625
1421887054.351059,517,125143.234375
1421887097.917772,518,125483.8984375
1421887141.3668962,519,125224.390625
1421887185.021788,520,125193.8984375
1421887228.4290218,521,125156.6875
1421887271.842783,522,125234.9140625
1421887315.921462,523,124855.8359375
1421887359.765575,524,125597.5625
1421887403.274091,525,124815.6953125
1421887446.90577,526,125496.21875
1421887490.467984,527,125275.4140625
1421887534.2908669,528,125007.125
1421887577.867326,529,125554.015625
1421887621.3544981,530,125108.3984375
1421887666.2480488,531,125163.1328125
1421887709.8603609,532,125258.8125
1421887753.461461,533,124820.015625
1421887797.0487092,534,125044.09375
1421887840.904691,535,124883.0546875
1421887884.644023,536,124476.046875
1421887928.320079,537,124764.1875
1421887972.28569,538,124443.40625
1421888015.9195719,539,124321.96875
1421888059.589943,540,124262.2890625
1421888103.2840269,541,124303.4453125
1421888146.937388,542,123753.8125
1421888190.596249,543,124390.9453125
1421888234.51396,544,123724.78125
1421888278.135782,545,124219.1875
1421888321.830543,546,124044.53125
1421888365.741907,547,124135.8046875
1421888409.4197571,548,124335.5
1421888453.120417,549,124102.7578125
1421888496.580359,550,124271.8046875
1421888540.411318,551,124159.671875
1421888584.000333,552,124133.6796875
1421888627.7341619,553,124124.875
1421888671.378263,554,124044.3203125
1421888714.8238451,555,123868.03125
1421888758.468425,556,123940.3203125
1421888801.963121,557,123636.8125
1421888845.498751,558,123719.203125
1421888889.370086,559,123471.75
1421888932.840517,560,123527.84375
1421888976.17168,561,123155.59375
1421889019.947648,562,123359.5
1421889063.273131,563,122951.390625
1421889106.8325272,564,123160.546875
1421889150.334763,565,122704.921875
1421889194.005179,566,123186.0625
1421889237.504148,567,122588.9375
1421889281.431586,568,122983.5703125
1421889324.934195,569,122764.7734375
1421889368.592917,570,122688.5
1421889412.3199518,571,122698.703125
1421889456.0772421,572,122630.765625
1421889499.691293,573,122509.6171875
1421889543.558162,574,122573.8515625
1421889587.143778,575,122326.3203125
1421889630.767327,576,122507.03125
1421889674.519737,577,122085.0625
1421889717.973603,578,122323.390625
1421889761.369982,579,122096.0234375
1421889804.871095,580,122051.34375
1421889848.200724,581,121903.859375
1421889891.760704,582,121969.859375
1421889935.2308621,583,121712.015625
1421889979.034592,584,121817.6484375
1421890022.81582,585,121529.625
1421890066.348167,586,121718.0625
1421890109.8488462,587,121370.640625
1421890153.556454,588,121654.3203125
1421890197.012774,589,121256.6875
1421890240.7357812,590,121521.578125
1421890284.307064,591,121160.109375
1421890327.984019,592,121477.4921875
1421890371.4930649,593,121111.3515625
1421890415.256012,594,121289.75
1421890459.040542,595,121178.953125
1421890502.502414,596,121036.5703125
1421890545.923058,597,121095.96875
1421890589.467399,598,121012.8671875
1421890633.192471,599,120834.2265625
1421890676.6310961,600,120929.8359375
1421890720.797647,601,120735.265625
1421890764.492202,602,120722.8125
1421890808.053983,603,120682.578125
1421890851.385808,604,120518.625
1421890894.8874922,605,120642.2109375
1421890938.4348779,606,120204.4765625
1421890982.1123252,607,120831.125
1421891025.790886,608,119791.7734375
1421891069.2849112,609,121421.203125
1421891112.804096,610,119897.8984375
1421891156.354742,611,122074.9765625
1421891199.8932009,612,122272.421875
1421891243.424572,613,122185.3515625
1421891287.3614879,614,124003.296875
1421891331.3101282,615,123193.796875
1421891374.790994,616,124350.3203125
1421891418.133216,617,125841.9453125
1421891461.921982,618,124695.765625
1421891505.447809,619,126910.78125
1421891548.9601438,620,129059.3515625
1421891592.518056,621,128985.4765625
1421891636.0383291,622,130540.453125
1421891679.81846,623,131885.1875
1421891723.367698,624,132759.96875
1421891766.9459991,625,132450.59375
1421891810.586509,626,135360.6875
1421891854.152245,627,134245.53125
1421891897.798084,628,137817.484375
1421891941.7152152,629,141339.40625
1421891985.254241,630,147119.34375
1421892028.750793,631,150436.546875
1421892072.461378,632,150313.8125
1421892115.9753659,633,154148.21875
