Wall time,Step,Value
1421871604.154349,166,1774106.0
1421871648.976118,167,1784763.25
1421871693.953832,168,1755762.5
1421871739.1236212,169,1741836.375
1421871784.176995,170,1761430.5
1421871828.886752,171,1768751.0
1421871873.971039,172,1737713.75
1421871919.919083,173,1730199.375
1421871964.893573,174,1747338.0
1421872009.9807959,175,1742510.125
1421872062.2242181,176,1726715.25
1421872107.243233,177,1722656.375
1421872152.2197099,178,1722599.5
1421872197.392801,179,1728950.0
1421872242.159682,180,1716172.25
1421872287.245009,181,1704384.25
1421872331.833337,182,1712316.125
1421872377.025729,183,1711839.25
1421872421.899529,184,1700923.625
1421872466.726059,185,1698306.0
1421872511.5751412,186,1695851.125
1421872556.549392,187,1694942.375
1421872601.4267142,188,1692163.75
1421872646.4730098,189,1683351.5
1421872691.3065732,190,1687231.125
1421872735.079205,191,1680949.0
1421872778.601872,192,1679469.0
1421872822.087069,193,1675613.625
1421872865.759767,194,1673898.5
1421872909.523757,195,1670025.125
1421872953.1403258,196,1672714.375
1421872997.028076,197,1663112.5
1421873040.587886,198,1666512.25
1421873084.211307,199,1662879.25
1421873128.527591,200,1660066.375
1421873172.5108879,201,1660256.375
1421873216.205152,202,1649452.75
1421873259.9655108,203,1662607.375
1421873303.681165,204,1644771.75
1421873347.2732658,205,1652521.25
1421873391.135104,206,1646270.25
1421873434.870282,207,1645118.75
1421873478.6001039,208,1646767.0
1421873522.445303,209,1632970.25
1421873565.962228,210,1649281.125
1421873609.496788,211,1627401.0
1421873653.178925,212,1644181.5
1421873696.845037,213,1625396.5
1421873740.6759229,214,1638857.25
1421873784.1958559,215,1625857.625
1421873827.827304,216,1630002.75
1421873871.396121,217,1628482.375
1421873914.926744,218,1621113.875
1421873958.6138701,219,1629398.75
1421874002.208396,220,1616803.0
1421874047.040233,221,1625859.5
1421874093.25673,222,1614334.0
1421874138.354926,223,1624607.375
1421874183.245017,224,1607187.75
1421874228.4101388,225,1625070.5
1421874273.614709,226,1602686.0
1421874318.639464,227,1623444.25
1421874363.642666,228,1597861.75
1421874408.682453,229,1620934.375
1421874453.591747,230,1599568.125
1421874498.716641,231,1608129.375
1421874544.1060338,232,1608958.0
1421874589.415862,233,1595738.625
1421874634.746061,234,1611222.25
1421874679.40747,235,1590425.25
1421874723.4502678,236,1607983.25
1421874767.419062,237,1590516.875
1421874811.336357,238,1602591.875
1421874855.268047,239,1587793.5
1421874899.119827,240,1609304.75
1421874943.160037,241,1570686.375
1421874987.183251,242,1633404.375
1421875031.283932,243,1549230.125
1421875074.9426382,244,1633106.875
1421875118.960714,245,1592890.75
1421875162.72806,246,1598032.625
1421875206.5188742,247,1608850.625
1421875250.537371,248,1616166.5
1421875294.152811,249,1603884.375
1421875338.109848,250,1609403.875
1421875381.672571,251,1628597.625
1421875425.567281,252,1591891.5
1421875469.414159,253,1613142.375
1421875513.303421,254,1628431.25
1421875557.039668,255,1590991.25
1421875600.703857,256,1609046.75
1421875644.666063,257,1613533.125
1421875688.3572092,258,1598618.125
1421875732.3039732,259,1598303.5
1421875776.072402,260,1603974.25
1421875820.205771,261,1603556.25
1421875864.099518,262,1581640.5
1421875908.180637,263,1598267.625
1421875951.972927,264,1595129.5
1421875996.0970979,265,1580993.5
1421876040.022806,266,1589901.5
1421876084.0210052,267,1586047.5
1421876127.753335,268,1581399.0
1421876171.7110012,269,1577383.125
1421876215.660713,270,1586949.375
1421876259.450738,271,1571462.0
1421876303.295609,272,1575819.5
1421876347.4184299,273,1574859.25
1421876391.523286,274,1571626.875
1421876435.4399202,275,1566328.5
1421876479.544944,276,1573223.5
1421876523.605213,277,1560892.0
1421876567.567347,278,1565429.0
1421876611.420157,279,1562042.625
1421876655.222911,280,1564935.125
1421876699.5484328,281,1549778.25
1421876743.389132,282,1570526.75
1421876788.255571,283,1539273.25
1421876832.130111,284,1578270.25
1421876876.094068,285,1521893.0
1421876919.8981152,286,1592722.375
1421876963.8342001,287,1512620.125
1421877007.594753,288,1576640.25
1421877051.635722,289,1556531.5
1421877095.6210701,290,1528947.375
1421877139.627615,291,1579529.875
1421877183.905691,292,1543090.25
1421877227.962396,293,1542678.0
1421877271.557322,294,1573055.625
1421877315.643286,295,1538617.5
1421877359.554176,296,1546299.375
1421877403.345363,297,1563599.375
1421877447.638339,298,1536985.125
1421877491.8366091,299,1546202.0
1421877535.807124,300,1555182.375
1421877580.053353,301,1536280.25
1421877623.851573,302,1543607.25
1421877667.812927,303,1547209.25
1421877711.7848918,304,1535861.25
1421877756.0204859,305,1539833.875
1421877800.078826,306,1539108.0
1421877843.972363,307,1535439.875
1421877887.974881,308,1532319.875
1421877931.88332,309,1537735.5
1421877975.864164,310,1529029.25
1421878019.828116,311,1539054.5
1421878063.565749,312,1526248.0
1421878107.4997718,313,1550934.5
1421878151.3024828,314,1510650.25
1421878195.148938,315,1559878.0
1421878239.0250711,316,1542807.375
1421878282.802776,317,1535525.625
1421878326.6509619,318,1562362.75
1421878370.4861948,319,1543713.75
1421878414.484799,320,1555882.25
1421878458.4303539,321,1551768.875
1421878502.1848068,322,1557513.0
1421878546.046628,323,1532111.875
1421878589.9159071,324,1565891.25
1421878633.559542,325,1539457.75
1421878677.21154,326,1550341.875
1421878721.084474,327,1534606.25
1421878764.684646,328,1559825.5
1421878808.5626812,329,1522333.25
1421878852.450837,330,1553480.75
1421878896.509516,331,1529601.0
1421878940.473162,332,1544720.25
1421878984.3050501,333,1518609.875
1421879028.046494,334,1545304.5
1421879071.885692,335,1526513.5
1421879115.6094432,336,1523024.5
1421879159.615027,337,1536431.75
1421879203.333832,338,1517547.5
1421879247.4168441,339,1526502.0
1421879291.563303,340,1519010.5
1421879335.4379048,341,1530638.0
1421879379.331189,342,1501218.125
1421879423.086206,343,1531231.125
1421879466.799911,344,1506819.0
1421879510.629987,345,1521549.375
1421879554.604529,346,1504267.625
1421879598.574023,347,1520205.75
1421879642.609789,348,1505953.0
1421879686.3503292,349,1507937.375
1421879730.404005,350,1513909.25
1421879774.2230499,351,1498840.5
1421879818.3158772,352,1511373.875
1421879862.311841,353,1496728.5
1421879906.017837,354,1514590.5
1421879949.982456,355,1487282.375
1421879993.8857112,356,1515806.875
1421880037.486688,357,1487327.25
1421880081.366718,358,1510612.625
1421880125.387938,359,1488217.375
1421880169.163021,360,1505630.625
1421880213.134646,361,1495743.0
1421880257.0734131,362,1488926.75
1421880301.025457,363,1511691.75
1421880345.1705012,364,1477620.125
1421880389.256365,365,1508967.625
1421880433.4424021,366,1487916.5
1421880477.311351,367,1492240.5
1421880520.935767,368,1499466.5
1421880564.7138329,369,1482498.875
1421880608.6762938,370,1502351.375
1421880652.424864,371,1478962.5
1421880696.130968,372,1499596.875
1421880740.057467,373,1484407.75
1421880783.7425652,374,1489682.75
1421880827.4539142,375,1488584.0
1421880870.994955,376,1489210.75
1421880914.856073,377,1479478.5
1421880958.4324,378,1497525.625
1421881002.162784,379,1470107.0
1421881045.8679411,380,1501709.25
1421881089.3337789,381,1466829.75
1421881133.047841,382,1498997.375
1421881176.4927459,383,1473908.0
1421881220.113395,384,1483597.75
1421881263.9738948,385,1490139.0
1421881307.942971,386,1472736.875
1421881351.675539,387,1488914.0
1421881395.5538251,388,1479335.625
1421881439.3473501,389,1479559.875
1421881483.257046,390,1480609.0
1421881526.981656,391,1482714.25
1421881570.570658,392,1469184.875
1421881614.4046028,393,1491610.25
1421881658.288636,394,1460578.5
1421881701.918814,395,1494263.0
1421881746.16699,396,1456431.125
1421881789.808023,397,1499754.75
1421881833.7812438,398,1450686.875
1421881877.8661299,399,1500523.625
1421881921.677778,400,1464620.125
1421881966.176648,401,1469747.0
1421882009.8808289,402,1507497.625
1421882053.8146508,403,1439996.0
1421882097.508001,404,1511108.875
1421882141.170688,405,1471985.75
1421882185.1635551,406,1463164.5
1421882228.868758,407,1502470.25
1421882272.8433752,408,1476580.25
1421882316.99168,409,1468525.0
1421882361.1152132,410,1505448.25
1421882405.154749,411,1465148.625
1421882448.675741,412,1505133.25
1421882492.647895,413,1463882.375
1421882536.3864372,414,1513569.25
1421882580.464386,415,1479473.625
1421882624.520177,416,1496429.5
1421882668.416338,417,1529136.25
1421882712.2686,418,1492645.5
1421882756.102172,419,1514210.75
1421882800.0009658,420,1541505.5
1421882844.22444,421,1497022.25
1421882888.437821,422,1530025.75
1421882932.220118,423,1505893.625
1421882976.217576,424,1540905.25
1421883020.257379,425,1474679.25
1421883063.975376,426,1562687.5
1421883108.197342,427,1490582.0
1421883152.064629,428,1545803.125
1421883196.078271,429,1494797.75
1421883240.17258,430,1550983.25
1421883284.1323168,431,1507309.75
1421883328.291314,432,1509584.75
1421883372.224213,433,1558561.5
1421883416.0885801,434,1517647.625
1421883459.940272,435,1524486.375
1421883503.904866,436,1540473.5
1421883547.5247612,437,1533224.75
1421883591.257781,438,1537803.5
1421883635.096632,439,1519435.125
1421883679.0660229,440,1514463.125
1421883722.9225879,441,1545023.25
1421883766.706465,442,1518307.5
1421883810.62681,443,1507405.25
1421883854.631876,444,1518544.375
1421883898.348036,445,1535682.75
1421883942.171561,446,1490711.375
1421883985.870816,447,1513710.625
1421884030.561795,448,1507959.375
1421884074.407091,449,1519869.875
1421884118.5488331,450,1469255.25
1421884162.319071,451,1532963.5
1421884206.4701471,452,1466456.875
1421884250.172908,453,1530085.625
1421884294.221529,454,1473877.25
1421884338.02706,455,1500253.875
1421884381.710282,456,1515569.25
1421884425.636794,457,1467318.75
1421884469.9547782,458,1526126.875
1421884513.734405,459,1497092.75
1421884557.5091908,460,1491745.0
1421884601.282615,461,1529134.5
1421884645.4642692,462,1488610.625
1421884689.148195,463,1502234.5
1421884732.7435222,464,1513931.125
1421884776.5388339,465,1482566.125
1421884820.573468,466,1502861.375
1421884864.36126,467,1499971.125
1421884908.077111,468,1482598.0
1421884952.001219,469,1498823.0
1421884995.686707,470,1492086.25
1421885039.582741,471,1485852.75
1421885083.466402,472,1488222.625
1421885127.446684,473,1482730.625
1421885171.27873,474,1482555.25
1421885215.232058,475,1479389.375
1421885259.1748989,476,1476660.75
1421885303.1630342,477,1476571.875
1421885347.0580611,478,1471866.5
1421885390.83837,479,1473744.0
1421885434.5005498,480,1475262.25
1421885478.3708532,481,1460435.625
1421885521.969248,482,1474672.375
1421885565.7256079,483,1456918.75
1421885609.5048609,484,1475346.25
1421885653.0454311,485,1447158.25
1421885696.9505548,486,1475972.25
1421885740.864119,487,1446890.75
1421885784.705421,488,1471649.875
1421885828.438196,489,1451123.5
1421885872.167516,490,1454083.25
1421885915.706466,491,1469420.0
1421885959.564228,492,1441670.75
1421886003.531897,493,1462723.25
1421886047.180592,494,1451367.375
1421886090.975889,495,1454216.125
1421886134.516892,496,1455113.75
1421886177.9482,497,1443668.5
1421886221.8894331,498,1459309.875
1421886265.5721312,499,1445864.0
1421886309.281983,500,1445195.75
1421886353.5310988,501,1453298.25
1421886397.35792,502,1443243.5
1421886441.05509,503,1444300.125
1421886485.082842,504,1449822.5
1421886529.141644,505,1438891.75
1421886573.213119,506,1445942.625
1421886616.984267,507,1439992.625
1421886660.706378,508,1444653.25
1421886704.5780191,509,1434176.0
1421886748.307414,510,1447799.75
1421886791.9429052,511,1430166.25
1421886835.518913,512,1447978.625
1421886879.493193,513,1423750.75
1421886923.3163981,514,1454197.75
1421886967.096854,515,1414303.875
1421887010.62961,516,1458746.25
1421887054.351059,517,1415334.25
1421887097.917772,518,1446458.625
1421887141.3668962,519,1436220.0
1421887185.021788,520,1424053.0
1421887228.4290218,521,1452010.25
1421887271.842783,522,1422289.375
1421887315.921462,523,1439089.25
1421887359.765575,524,1447821.375
1421887403.274091,525,1413481.875
1421887446.90577,526,1461225.5
1421887490.467984,527,1421858.0
1421887534.2908669,528,1438290.0
1421887577.867326,529,1447925.625
1421887621.3544981,530,1426227.625
1421887666.2480488,531,1441810.75
1421887709.8603609,532,1440476.875
1421887753.461461,533,1427598.625
1421887797.0487092,534,1441321.75
1421887840.904691,535,1440034.875
1421887884.644023,536,1422672.75
1421887928.320079,537,1444399.75
1421887972.28569,538,1430087.5
1421888015.9195719,539,1430505.125
1421888059.589943,540,1431628.25
1421888103.2840269,541,1441779.5
1421888146.937388,542,1405761.75
1421888190.596249,543,1462004.0
1421888234.51396,544,1399424.0
1421888278.135782,545,1447475.5
1421888321.830543,546,1430439.0
1421888365.741907,547,1415033.25
1421888409.4197571,548,1450369.75
1421888453.120417,549,1423836.0
1421888496.580359,550,1426586.375
1421888540.411318,551,1445218.75
1421888584.000333,552,1421719.375
1421888627.7341619,553,1432302.75
1421888671.378263,554,1434294.25
1421888714.8238451,555,1426269.5
1421888758.468425,556,1428876.375
1421888801.963121,557,1429443.0
1421888845.498751,558,1429625.0
1421888889.370086,559,1421837.5
1421888932.840517,560,1428532.75
1421888976.17168,561,1427294.875
1421889019.947648,562,1419757.625
1421889063.273131,563,1427107.25
1421889106.8325272,564,1424763.25
1421889150.334763,565,1417532.625
1421889194.005179,566,1426432.25
1421889237.504148,567,1421397.25
1421889281.431586,568,1422914.375
1421889324.934195,569,1415161.25
1421889368.592917,570,1433404.875
1421889412.3199518,571,1405221.125
1421889456.0772421,572,1430532.0
1421889499.691293,573,1414936.375
1421889543.558162,574,1419369.875
1421889587.143778,575,1416130.25
1421889630.767327,576,1425508.0
1421889674.519737,577,1408004.0
1421889717.973603,578,1424015.75
1421889761.369982,579,1412452.625
1421889804.871095,580,1420928.125
1421889848.200724,581,1406658.875
1421889891.760704,582,1424665.5
1421889935.2308621,583,1407837.75
1421889979.034592,584,1417004.875
1421890022.81582,585,1411771.125
1421890066.348167,586,1418152.5
1421890109.8488462,587,1401607.75
1421890153.556454,588,1428599.5
1421890197.012774,589,1394018.75
1421890240.7357812,590,1427769.875
1421890284.307064,591,1397643.5
1421890327.984019,592,1420898.125
1421890371.4930649,593,1406627.0
1421890415.256012,594,1408656.25
1421890459.040542,595,1419193.5
1421890502.502414,596,1397911.5
1421890545.923058,597,1421368.125
1421890589.467399,598,1403296.125
1421890633.192471,599,1408817.625
1421890676.6310961,600,1413381.5
1421890720.797647,601,1403483.25
1421890764.492202,602,1409600.625
1421890808.053983,603,1411247.25
1421890851.385808,604,1399111.0
1421890894.8874922,605,1418857.625
1421890938.4348779,606,1392625.5
1421890982.1123252,607,1423429.5
1421891025.790886,608,1391968.25
1421891069.2849112,609,1430299.0
1421891112.804096,610,1400930.5
1421891156.354742,611,1423481.75
1421891199.8932009,612,1429401.875
1421891243.424572,613,1410417.375
1421891287.3614879,614,1487264.5
1421891331.3101282,615,1380566.875
1421891374.790994,616,1514912.0
1421891418.133216,617,1413659.75
1421891461.921982,618,1468047.25
1421891505.447809,619,1493255.125
1421891548.9601438,620,1473578.5
1421891592.518056,621,1496691.0
1421891636.0383291,622,1555124.25
1421891679.81846,623,1481646.875
1421891723.367698,624,1550907.375
1421891766.9459991,625,1542408.25
1421891810.586509,626,1597962.25
1421891854.152245,627,1482052.75
1421891897.798084,628,1612495.625
1421891941.7152152,629,1570633.0
1421891985.254241,630,1618749.5
1421892028.750793,631,1727088.125
1421892072.461378,632,1633030.5
1421892115.9753659,633,1752258.75
1421892159.5180259,634,1674217.375
1421892203.272074,635,1795045.625
1421892247.2008839,636,1733542.75
1421892290.893209,637,1706854.25
1421892334.824507,638,1701924.0
1421892378.7018502,639,1768968.625
1421892422.063742,640,1733670.25
1421892466.1092741,641,1765900.5
1421892509.996321,642,1661387.5
1421892553.911814,643,1782406.75
1421892597.533817,644,1615448.75
1421892641.0710452,645,1780603.875
1421892684.3256488,646,1699581.0
1421892728.180765,647,1663710.0
1421892771.759346,648,1716731.375
1421892815.439359,649,1650885.125
1421892859.1598542,650,1679886.125
1421892902.507052,651,1689838.625
1421892946.086333,652,1672532.5
1421892989.6641579,653,1618250.25
1421893033.1857028,654,1684322.25
1421893076.718387,655,1602874.75
1421893120.417758,656,1651131.0
1421893163.731773,657,1639926.5
1421893207.588612,658,1600748.125
1421893251.5520551,659,1632145.0
1421893295.386088,660,1582560.125
1421893339.011167,661,1598247.75
1421893382.5699031,662,1631328.5
1421893426.482686,663,1555756.125
1421893470.1090822,664,1573951.375
1421893513.740536,665,1576525.125
1421893557.4205089,666,1564560.25
1421893600.930721,667,1567786.0
1421893644.864668,668,1550921.25
1421893688.340713,669,1546553.25
1421893732.115969,670,1543788.25
1421893775.684503,671,1533349.875
1421893819.403285,672,1537063.125
1421893862.843127,673,1535311.125
1421893906.6257641,674,1511193.25
1421893950.4413939,675,1533415.5
1421893994.139025,676,1482148.75
1421894037.541109,677,1552887.75
1421894081.411188,678,1484830.625
1421894125.350456,679,1510101.25
1421894169.127677,680,1523720.0
1421894212.99459,681,1482232.25
1421894257.0238562,682,1518505.5
1421894300.839945,683,1517517.25
1421894344.7644072,684,1478881.125
1421894388.927626,685,1512022.625
1421894432.598009,686,1509861.375
1421894476.9396942,687,1480382.25
1421894520.7134569,688,1498548.25
1421894564.507214,689,1502741.875
1421894608.250924,690,1481375.75
1421894652.0523589,691,1477235.75
1421894695.745923,692,1493433.625
1421894739.1930099,693,1485756.25
1421894783.1697779,694,1472381.5
1421894826.978271,695,1476568.0
1421894870.7499032,696,1478098.25
1421894915.0548842,697,1469676.875
1421894959.35646,698,1465759.5
1421895003.155879,699,1475267.375
1421895047.199789,700,1460506.375
1421895091.4329321,701,1460061.375
1421895135.882507,702,1467555.75
1421895179.712415,703,1456087.0
1421895223.754255,704,1459578.875
1421895267.5737212,705,1454225.25
1421895311.221448,706,1454345.625
1421895355.004213,707,1448523.0
1421895398.806669,708,1450608.75
1421895442.634439,709,1449522.625
1421895486.503714,710,1440781.375
1421895530.335822,711,1448208.75
1421895574.303222,712,1440656.25
1421895617.926372,713,1442677.0
1421895661.8818061,714,1439065.75
1421895706.010945,715,1440957.25
1421895749.963728,716,1432636.0
1421895793.989738,717,1439380.0
1421895837.967393,718,1433458.75
1421895882.0372312,719,1434680.0
1421895925.722903,720,1431456.375
1421895969.536454,721,1434630.625
1421896013.274452,722,1426951.5
1421896057.3688478,723,1435647.25
1421896101.32078,724,1423360.75
1421896145.3413801,725,1433917.375
1421896189.135225,726,1425673.625
1421896232.991827,727,1433050.0
1421896276.954018,728,1418641.125
1421896320.8461592,729,1441463.875
1421896364.8534021,730,1409766.75
1421896408.801994,731,1441917.75
1421896452.765934,732,1407995.5
1421896496.560582,733,1441383.5
1421896540.9047081,734,1406854.25
1421896584.743265,735,1432967.375
1421896628.5428128,736,1423324.875
1421896672.4614248,737,1411012.375
1421896716.720115,738,1433820.125
1421896760.463548,739,1410893.625
1421896804.130518,740,1420537.5
1421896848.0451589,741,1423269.375
1421896892.073007,742,1412403.125
1421896936.084492,743,1419627.25
1421896980.001556,744,1416476.375
1421897023.407357,745,1414160.125
1421897067.2496371,746,1414767.25
1421897111.213471,747,1418074.875
1421897154.6422248,748,1406504.0
1421897198.435485,749,1418655.75
1421897242.1692958,750,1407405.25
1421897285.72308,751,1412324.875
1421897329.362738,752,1409468.625
1421897373.1832058,753,1409770.625
1421897416.738106,754,1406798.75
1421897460.541301,755,1411026.0
1421897504.2033842,756,1402151.75
1421897548.100857,757,1414003.625
1421897592.311381,758,1394422.375
1421897636.327997,759,1420905.125
1421897680.251607,760,1384956.875
1421897723.882314,761,1429396.375
1421897767.669987,762,1380163.5
1421897811.0036879,763,1427536.75
1421897854.621707,764,1394854.75
1421897898.0834591,765,1404469.75
1421897941.8703449,766,1425642.375
1421897985.406559,767,1393587.625
1421898029.206398,768,1415979.875
1421898073.180663,769,1419806.75
1421898117.402866,770,1399541.0
1421898161.371596,771,1414033.5
1421898205.0667992,772,1416405.5
1421898248.818249,773,1399516.875
1421898292.8108869,774,1413167.25
1421898336.555773,775,1409407.375
1421898380.473781,776,1407785.125
1421898424.504531,777,1404208.25
1421898468.1146922,778,1409131.5
1421898511.888654,779,1406884.5
1421898556.238573,780,1402655.25
1421898600.095928,781,1402707.5
1421898643.948367,782,1408754.25
1421898687.867852,783,1394261.125
1421898731.521135,784,1407879.375
1421898775.332733,785,1396419.5
1421898818.8408818,786,1406058.5
1421898862.8126469,787,1391094.25
1421898906.8022358,788,1408388.25
1421898950.7018309,789,1388072.625
1421898994.2650921,790,1407524.75
1421899037.811072,791,1386096.375
1421899081.497708,792,1404231.875
1421899125.4296582,793,1392840.625
1421899169.2233112,794,1391759.5
1421899213.040121,795,1402479.875
1421899256.8849301,796,1386874.875
1421899300.500321,797,1397104.75
1421899344.057596,798,1392771.0
1421899387.894664,799,1391248.75
1421899431.586825,800,1393994.875
1421899476.028173,801,1387867.0
1421899520.048335,802,1394318.75
1421899563.7103412,803,1388974.0
1421899607.59568,804,1387437.75
1421899651.646194,805,1395354.25
1421899695.633814,806,1379599.75
1421899739.593436,807,1397953.0
1421899783.2950778,808,1376895.125
1421899827.004719,809,1400814.75
1421899870.848835,810,1370755.0
1421899914.9536278,811,1410503.5
1421899959.3431108,812,1365391.25
1421900003.394283,813,1412138.875
1421900047.05381,814,1380508.125
1421900091.0086179,815,1386078.25
1421900135.072523,816,1419822.5
1421900178.570752,817,1372337.625
1421900222.316214,818,1411555.25
1421900265.983104,819,1403512.625
1421900309.890742,820,1399269.25
1421900353.834686,821,1387377.5
1421900397.666913,822,1432513.125
1421900441.4204311,823,1364828.5
1421900485.529131,824,1417696.0
1421900529.3135302,825,1409026.375
1421900572.997818,826,1383964.375
1421900616.933837,827,1404553.75
1421900661.042104,828,1407540.125
1421900704.938508,829,1397038.25
1421900748.7204108,830,1386034.875
1421900792.410787,831,1412032.625
1421900836.136118,832,1397549.5
1421900879.902532,833,1380011.75
1421900923.9150422,834,1409572.0
1421900967.820812,835,1395104.25
1421901011.521844,836,1385475.25
1421901055.197394,837,1397257.25
1421901098.8132539,838,1396103.5
1421901142.949332,839,1388923.75
1421901187.1162891,840,1384760.625
1421901231.234232,841,1396814.0
1421901275.413271,842,1387130.625
1421901319.0603049,843,1382095.25
1421901362.8687801,844,1392847.5
1421901406.345351,845,1384944.25
1421901450.1456919,846,1385450.75
1421901493.923661,847,1380304.875
1421901537.794548,848,1394410.625
1421901581.612139,849,1372032.625
1421901625.501305,850,1392686.0
1421901669.2568681,851,1374338.75
1421901712.726683,852,1398158.625
1421901756.602669,853,1366655.5
1421901800.400053,854,1391763.5
1421901844.1084192,855,1396143.5
1421901887.6863098,856,1363668.75
